;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
796;443-60-9639;C;Guarulhos;Member;Mulher;Casa e estilo de vida;60,87;1;3,04;63,91;1/24/2019;13:24;Dinheiro;60,87;4,761904762;3,0435;5,5
797;864-24-7918;A;Sao Paulo;Member;Mulher;Esportes e viagens;24,49;10;12,25;257,15;2/22/2019;15:15;Dinheiro;244,9;4,761904762;12,245;8,1
798;359-94-5395;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;92,78;1;4,64;97,42;3/15/2019;10:50;Cartao de Credito;92,78;4,761904762;4,639;9,8
799;401-09-4232;C;Guarulhos;Member;Homem;Casa e estilo de vida;86,69;5;21,67;455,12;02/11/2019;18:38;PIX;433,45;4,761904762;21,6725;9,4
800;751-15-6198;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;23,01;6;6,9;144,96;01/12/2019;16:45;PIX;138,06;4,761904762;6,903;7,9
801;324-41-6833;C;Guarulhos;Member;Mulher;Acessorios eletronicos;30,2;8;12,08;253,68;03/03/2019;19:30;PIX;241,6;4,761904762;12,08;5,1
802;474-33-8305;C;Guarulhos;Member;Homem;Acessorios de Moda;67,39;7;23,59;495,32;3/23/2019;13:23;PIX;471,73;4,761904762;23,5865;6,9
803;759-29-9521;A;Sao Paulo;Member;Mulher;Acessorios de Moda;48,96;9;22,03;462,67;03/04/2019;11:27;Dinheiro;440,64;4,761904762;22,032;8
804;831-81-6575;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;75,59;9;34,02;714,33;2/23/2019;11:12;Dinheiro;680,31;4,761904762;34,0155;8
805;220-68-6701;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;77,47;4;15,49;325,37;3/17/2019;16:36;Dinheiro;309,88;4,761904762;15,494;4,2
806;618-34-8551;A;Sao Paulo;Normal;Mulher;Esportes e viagens;93,18;2;9,32;195,68;1/16/2019;18:41;Cartao de Credito;186,36;4,761904762;9,318;8,5
807;257-60-7754;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;50,23;4;10,05;210,97;01/08/2019;17:12;Dinheiro;200,92;4,761904762;10,046;9
808;559-61-5987;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;17,75;1;0,89;18,64;1/14/2019;10:38;Dinheiro;17,75;4,761904762;0,8875;8,6
809;189-55-2313;C;Guarulhos;Normal;Mulher;Acessorios de Moda;62,18;10;31,09;652,89;1/31/2019;10:33;PIX;621,8;4,761904762;31,09;6
810;565-91-4567;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;10,75;8;4,3;90,3;3/15/2019;14:38;PIX;86;4,761904762;4,3;6,2
811;380-60-5336;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;40,26;10;20,13;422,73;2/24/2019;18:06;Cartao de Credito;402,6;4,761904762;20,13;5
812;815-04-6282;C;Guarulhos;Member;Mulher;Esportes e viagens;64,97;5;16,24;341,09;02/08/2019;12:52;Cartao de Credito;324,85;4,761904762;16,2425;6,5
813;674-56-6360;A;Sao Paulo;Normal;Homem;Acessorios eletronicos;95,15;1;4,76;99,91;3/22/2019;14:00;Dinheiro;95,15;4,761904762;4,7575;6
814;778-34-2523;A;Sao Paulo;Member;Mulher;Acessorios eletronicos;48,62;8;19,45;408,41;1/24/2019;10:57;Dinheiro;388,96;4,761904762;19,448;5
815;499-27-7781;B;Mogi das Cruzes;Normal;Mulher;Alimentos e bebidas;53,21;8;21,28;446,96;3/14/2019;16:45;PIX;425,68;4,761904762;21,284;5
816;477-59-2456;C;Guarulhos;Normal;Mulher;Acessorios de Moda;45,44;7;15,9;333,98;1/23/2019;11:15;Dinheiro;318,08;4,761904762;15,904;9,2
817;832-51-6761;A;Sao Paulo;Normal;Homem;Alimentos e bebidas;33,88;8;13,55;284,59;1/19/2019;20:29;PIX;271,04;4,761904762;13,552;9,6
818;869-11-3082;B;Mogi das Cruzes;Member;Homem;Saude e beleza;96,16;4;19,23;403,87;1/27/2019;20:03;Cartao de Credito;384,64;4,761904762;19,232;8,4
819;190-59-3964;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;47,16;5;11,79;247,59;02/03/2019;14:35;Cartao de Credito;235,8;4,761904762;11,79;6
820;366-43-6862;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;52,89;4;10,58;222,14;3/25/2019;16:32;PIX;211,56;4,761904762;10,578;6,7
821;186-43-8965;A;Sao Paulo;Member;Mulher;Casa e estilo de vida;47,68;2;4,77;100,13;2/24/2019;10:10;Cartao de Credito;95,36;4,761904762;4,768;4,1
822;784-21-9238;C;Guarulhos;Member;Homem;Esportes e viagens;10,17;1;0,51;10,68;02/07/2019;14:15;Dinheiro;10,17;4,761904762;0,5085;5,9
823;276-75-6884;A;Sao Paulo;Normal;Mulher;Saude e beleza;68,71;3;10,31;216,44;03/04/2019;10:05;Dinheiro;206,13;4,761904762;10,3065;8,7
824;109-86-4363;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;60,08;7;21,03;441,59;2/14/2019;11:36;Cartao de Credito;420,56;4,761904762;21,028;4,5
825;569-76-2760;A;Sao Paulo;Member;Mulher;Esportes e viagens;22,01;4;4,4;92,44;1/29/2019;18:15;Cartao de Credito;88,04;4,761904762;4,402;6,6
826;222-42-0244;B;Mogi das Cruzes;Member;Mulher;Saude e beleza;72,11;9;32,45;681,44;1/28/2019;13:53;Cartao de Credito;648,99;4,761904762;32,4495;7,7
827;760-53-9233;A;Sao Paulo;Member;Homem;Acessorios de Moda;41,28;3;6,19;130,03;3/26/2019;18:37;Cartao de Credito;123,84;4,761904762;6,192;8,5
828;538-22-0304;C;Guarulhos;Normal;Homem;Acessorios eletronicos;64,95;10;32,48;681,98;3/24/2019;18:27;Dinheiro;649,5;4,761904762;32,475;5,2
829;416-17-9926;A;Sao Paulo;Member;Mulher;Acessorios eletronicos;74,22;10;37,11;779,31;01/01/2019;14:42;Cartao de Credito;742,2;4,761904762;37,11;4,3
830;237-44-6163;A;Sao Paulo;Normal;Homem;Acessorios eletronicos;10,56;8;4,22;88,7;1/24/2019;17:43;Dinheiro;84,48;4,761904762;4,224;7,6
831;636-17-0325;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;62,57;4;12,51;262,79;2/25/2019;18:37;Dinheiro;250,28;4,761904762;12,514;9,5
832;343-75-9322;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;11,85;8;4,74;99,54;01/09/2019;16:34;Dinheiro;94,8;4,761904762;4,74;4,1
833;528-14-9470;A;Sao Paulo;Member;Homem;Saude e beleza;91,3;1;4,57;95,87;2/14/2019;14:42;PIX;91,3;4,761904762;4,565;9,2
834;427-45-9297;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;40,73;7;14,26;299,37;03/12/2019;11:01;PIX;285,11;4,761904762;14,2555;5,4
835;807-34-3742;A;Sao Paulo;Normal;Homem;Acessorios de Moda;52,38;1;2,62;55;3/26/2019;19:44;Dinheiro;52,38;4,761904762;2,619;5,8
836;288-62-1085;A;Sao Paulo;Member;Homem;Acessorios de Moda;38,54;5;9,64;202,34;01/09/2019;13:34;PIX;192,7;4,761904762;9,635;5,6
837;670-71-7306;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;44,63;6;13,39;281,17;01/02/2019;20:08;Cartao de Credito;267,78;4,761904762;13,389;5,1
838;660-29-7083;C;Guarulhos;Normal;Homem;Acessorios eletronicos;55,87;10;27,94;586,64;1/15/2019;15:01;Dinheiro;558,7;4,761904762;27,935;5,8
839;271-77-8740;C;Guarulhos;Member;Mulher;Esportes e viagens;29,22;6;8,77;184,09;01/01/2019;11:40;PIX;175,32;4,761904762;8,766;5
840;497-36-0989;A;Sao Paulo;Normal;Homem;Acessorios de Moda;51,94;3;7,79;163,61;2/15/2019;15:21;Dinheiro;155,82;4,761904762;7,791;7,9
841;291-59-1384;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;60,3;1;3,02;63,32;2/28/2019;17:38;Dinheiro;60,3;4,761904762;3,015;6
842;860-73-6466;A;Sao Paulo;Member;Mulher;Esportes e viagens;39,47;2;3,95;82,89;03/02/2019;16:16;Cartao de Credito;78,94;4,761904762;3,947;5
843;549-23-9016;C;Guarulhos;Member;Mulher;Alimentos e bebidas;14,87;2;1,49;31,23;2/13/2019;18:15;Cartao de Credito;29,74;4,761904762;1,487;8,9
844;896-34-0956;A;Sao Paulo;Normal;Homem;Acessorios de Moda;21,32;1;1,07;22,39;1/26/2019;12:43;Dinheiro;21,32;4,761904762;1,066;5,9
845;804-38-3935;A;Sao Paulo;Member;Homem;Acessorios eletronicos;93,78;3;14,07;295,41;1/30/2019;11:32;Cartao de Credito;281,34;4,761904762;14,067;5,9
846;585-90-0249;A;Sao Paulo;Member;Homem;Acessorios eletronicos;73,26;1;3,66;76,92;1/27/2019;18:08;PIX;73,26;4,761904762;3,663;9,7
847;862-29-5914;C;Guarulhos;Normal;Mulher;Esportes e viagens;22,38;1;1,12;23,5;1/30/2019;17:08;Cartao de Credito;22,38;4,761904762;1,119;8,6
848;845-94-6841;C;Guarulhos;Member;Mulher;Alimentos e bebidas;72,88;9;32,8;688,72;01/08/2019;19:38;Dinheiro;655,92;4,761904762;32,796;4
849;125-45-2293;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;99,1;6;29,73;624,33;1/19/2019;13:11;Dinheiro;594,6;4,761904762;29,73;4,2
850;843-73-4724;A;Sao Paulo;Normal;Homem;Acessorios de Moda;74,1;1;3,71;77,81;1/25/2019;11:05;Dinheiro;74,1;4,761904762;3,705;9,2
851;409-33-9708;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;98,48;2;9,85;206,81;2/19/2019;10:12;PIX;196,96;4,761904762;9,848;9,2
852;658-66-3967;C;Guarulhos;Normal;Homem;Saude e beleza;53,19;7;18,62;390,95;1/14/2019;15:42;PIX;372,33;4,761904762;18,6165;5
853;866-70-2814;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;52,79;10;26,4;554,3;2/25/2019;11:58;PIX;527,9;4,761904762;26,395;10
854;160-22-2687;A;Sao Paulo;Member;Mulher;Saude e beleza;95,95;5;23,99;503,74;1/23/2019;14:21;PIX;479,75;4,761904762;23,9875;8,8
855;895-03-6665;B;Mogi das Cruzes;Normal;Mulher;Acessorios de Moda;36,51;9;16,43;345,02;2/16/2019;10:52;Dinheiro;328,59;4,761904762;16,4295;4,2
856;770-42-8960;B;Mogi das Cruzes;Normal;Homem;Alimentos e bebidas;21,12;8;8,45;177,41;01/01/2019;19:31;Dinheiro;168,96;4,761904762;8,448;6,3
857;748-45-2862;A;Sao Paulo;Member;Mulher;Casa e estilo de vida;28,31;4;5,66;118,9;03/07/2019;18:35;Dinheiro;113,24;4,761904762;5,662;8,2
858;234-36-2483;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;57,59;6;17,28;362,82;2/15/2019;13:51;Dinheiro;345,54;4,761904762;17,277;5,1
859;316-66-3011;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;47,63;9;21,43;450,1;1/23/2019;12:35;Dinheiro;428,67;4,761904762;21,4335;5
860;848-95-6252;C;Guarulhos;Member;Mulher;Casa e estilo de vida;86,27;1;4,31;90,58;2/20/2019;13:24;PIX;86,27;4,761904762;4,3135;7
861;840-76-5966;A;Sao Paulo;Member;Homem;Esportes e viagens;12,76;2;1,28;26,8;01/08/2019;18:06;PIX;25,52;4,761904762;1,276;7,8
862;152-03-4217;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;11,28;9;5,08;106,6;3/17/2019;11:55;Cartao de Credito;101,52;4,761904762;5,076;4,3
863;533-66-5566;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;51,07;7;17,87;375,36;01/12/2019;11:42;Dinheiro;357,49;4,761904762;17,8745;7
864;124-31-1458;A;Sao Paulo;Member;Mulher;Acessorios eletronicos;79,59;3;11,94;250,71;01/08/2019;14:30;Dinheiro;238,77;4,761904762;11,9385;6,6
865;176-78-1170;C;Guarulhos;Member;Homem;Saude e beleza;33,81;3;5,07;106,5;1/26/2019;15:11;PIX;101,43;4,761904762;5,0715;7,3
866;361-59-0574;B;Mogi das Cruzes;Member;Homem;Esportes e viagens;90,53;8;36,21;760,45;3/15/2019;14:48;Cartao de Credito;724,24;4,761904762;36,212;6,5
867;101-81-4070;C;Guarulhos;Member;Mulher;Saude e beleza;62,82;2;6,28;131,92;1/17/2019;12:36;PIX;125,64;4,761904762;6,282;4,9
868;631-34-1880;C;Guarulhos;Member;Homem;Alimentos e bebidas;24,31;3;3,65;76,58;01/08/2019;19:09;Cartao de Credito;72,93;4,761904762;3,6465;4,3
869;852-82-2749;A;Sao Paulo;Normal;Homem;Esportes e viagens;64,59;4;12,92;271,28;01/06/2019;13:35;PIX;258,36;4,761904762;12,918;9,3
870;873-14-6353;A;Sao Paulo;Member;Homem;Alimentos e bebidas;24,82;7;8,69;182,43;2/16/2019;10:33;Cartao de Credito;173,74;4,761904762;8,687;7,1
871;584-66-4073;C;Guarulhos;Normal;Homem;Acessorios de Moda;56,5;1;2,83;59,33;3/13/2019;15:45;PIX;56,5;4,761904762;2,825;9,6
872;544-55-9589;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;21,43;10;10,72;225,02;1/28/2019;11:51;Dinheiro;214,3;4,761904762;10,715;6,2
873;166-19-2553;A;Sao Paulo;Member;Homem;Esportes e viagens;89,06;6;26,72;561,08;1/18/2019;17:26;Dinheiro;534,36;4,761904762;26,718;9,9
874;737-88-5876;A;Sao Paulo;Member;Homem;Casa e estilo de vida;23,29;4;4,66;97,82;3/19/2019;11:52;Cartao de Credito;93,16;4,761904762;4,658;5,9
875;154-87-7367;C;Guarulhos;Normal;Homem;Casa e estilo de vida;65,26;8;26,1;548,18;3/15/2019;14:04;PIX;522,08;4,761904762;26,104;6,3
876;885-56-0389;C;Guarulhos;Member;Homem;Acessorios de Moda;52,35;1;2,62;54,97;02/12/2019;17:49;Dinheiro;52,35;4,761904762;2,6175;4
877;608-05-3804;B;Mogi das Cruzes;Member;Homem;Acessorios eletronicos;39,75;1;1,99;41,74;2/25/2019;20:19;Dinheiro;39,75;4,761904762;1,9875;6,1
878;448-61-3783;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;90,02;8;36,01;756,17;3/21/2019;16:08;Cartao de Credito;720,16;4,761904762;36,008;4,5
879;761-49-0439;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;12,1;8;4,84;101,64;1/19/2019;10:17;PIX;96,8;4,761904762;4,84;8,6
880;490-95-0021;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;33,21;10;16,61;348,71;01/08/2019;14:25;PIX;332,1;4,761904762;16,605;6
881;115-38-7388;C;Guarulhos;Member;Mulher;Acessorios de Moda;10,18;8;4,07;85,51;3/30/2019;12:51;Cartao de Credito;81,44;4,761904762;4,072;9,5
882;311-13-6971;B;Mogi das Cruzes;Member;Homem;Esportes e viagens;31,99;10;16;335,9;2/20/2019;15:18;Cartao de Credito;319,9;4,761904762;15,995;9,9
883;291-55-6563;A;Sao Paulo;Member;Mulher;Casa e estilo de vida;34,42;6;10,33;216,85;3/30/2019;12:45;PIX;206,52;4,761904762;10,326;7,5
884;548-48-3156;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;83,34;2;8,33;175,01;3/19/2019;13:37;Dinheiro;166,68;4,761904762;8,334;7,6
885;460-93-5834;A;Sao Paulo;Normal;Homem;Esportes e viagens;45,58;7;15,95;335,01;1/13/2019;10:03;Dinheiro;319,06;4,761904762;15,953;5
886;325-89-4209;A;Sao Paulo;Member;Homem;Alimentos e bebidas;87,9;1;4,4;92,3;02/05/2019;19:42;PIX;87,9;4,761904762;4,395;6,7
887;884-80-6021;A;Sao Paulo;Member;Mulher;Acessorios eletronicos;73,47;10;36,74;771,44;3/23/2019;13:14;PIX;734,7;4,761904762;36,735;9,5
888;137-74-8729;C;Guarulhos;Normal;Mulher;Acessorios de Moda;12,19;8;4,88;102,4;3/13/2019;12:47;PIX;97,52;4,761904762;4,876;6,8
889;880-46-5796;A;Sao Paulo;Member;Homem;Esportes e viagens;76,92;10;38,46;807,66;3/17/2019;19:53;PIX;769,2;4,761904762;38,46;5,6
890;389-70-2397;C;Guarulhos;Normal;Mulher;Saude e beleza;83,66;5;20,92;439,22;2/21/2019;10:26;Dinheiro;418,3;4,761904762;20,915;7,2
891;114-35-5271;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;57,91;8;23,16;486,44;02/07/2019;15:06;Dinheiro;463,28;4,761904762;23,164;8,1
892;607-76-6216;C;Guarulhos;Member;Mulher;Acessorios de Moda;92,49;5;23,12;485,57;03/02/2019;16:35;Cartao de Credito;462,45;4,761904762;23,1225;8,6
893;715-20-1673;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;28,38;5;7,1;149;03/06/2019;20:57;Dinheiro;141,9;4,761904762;7,095;9,4
894;811-35-1094;B;Mogi das Cruzes;Member;Homem;Acessorios eletronicos;50,45;6;15,14;317,84;02/06/2019;15:16;Cartao de Credito;302,7;4,761904762;15,135;8,9
895;699-88-1972;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;99,16;8;39,66;832,94;1/28/2019;17:47;Cartao de Credito;793,28;4,761904762;39,664;4,2
896;781-84-8059;C;Guarulhos;Normal;Homem;Acessorios de Moda;60,74;7;21,26;446,44;1/18/2019;16:23;PIX;425,18;4,761904762;21,259;5
897;409-49-6995;C;Guarulhos;Member;Mulher;Alimentos e bebidas;47,27;6;14,18;297,8;02/05/2019;10:17;Dinheiro;283,62;4,761904762;14,181;8,8
898;725-54-0677;C;Guarulhos;Member;Homem;Saude e beleza;85,6;7;29,96;629,16;03/02/2019;13:50;Dinheiro;599,2;4,761904762;29,96;5,3
899;146-09-5432;A;Sao Paulo;Member;Homem;Alimentos e bebidas;35,04;9;15,77;331,13;02/09/2019;19:17;PIX;315,36;4,761904762;15,768;4,6
900;377-79-7592;C;Guarulhos;Member;Mulher;Acessorios eletronicos;44,84;9;20,18;423,74;1/14/2019;14:00;Cartao de Credito;403,56;4,761904762;20,178;7,5
901;509-10-0516;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;45,97;4;9,19;193,07;02/09/2019;12:02;PIX;183,88;4,761904762;9,194;5,1
902;595-94-9924;A;Sao Paulo;Member;Mulher;Saude e beleza;27,73;5;6,93;145,58;3/26/2019;20:21;Cartao de Credito;138,65;4,761904762;6,9325;4,2
903;865-41-9075;A;Sao Paulo;Normal;Homem;Alimentos e bebidas;11,53;7;4,04;84,75;1/28/2019;17:35;Dinheiro;80,71;4,761904762;4,0355;8,1
904;545-07-8534;C;Guarulhos;Normal;Mulher;Saude e beleza;58,32;2;5,83;122,47;2/14/2019;12:42;PIX;116,64;4,761904762;5,832;6
905;118-62-1812;C;Guarulhos;Member;Mulher;Casa e estilo de vida;78,38;4;15,68;329,2;3/24/2019;17:56;Dinheiro;313,52;4,761904762;15,676;7,9
906;450-42-3339;C;Guarulhos;Normal;Homem;Saude e beleza;84,61;10;42,31;888,41;02/09/2019;18:58;Cartao de Credito;846,1;4,761904762;42,305;8,8
907;851-98-3555;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;82,88;5;20,72;435,12;3/24/2019;14:08;Cartao de Credito;414,4;4,761904762;20,72;6,6
908;186-71-5196;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;79,54;2;7,95;167,03;3/27/2019;16:30;PIX;159,08;4,761904762;7,954;6,2
909;624-01-8356;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;49,01;10;24,51;514,61;1/27/2019;10:44;Cartao de Credito;490,1;4,761904762;24,505;4,2
910;313-66-9943;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;29,15;3;4,37;91,82;3/27/2019;20:29;Cartao de Credito;87,45;4,761904762;4,3725;7,3
911;151-27-8496;C;Guarulhos;Normal;Mulher;Acessorios eletronicos;56,13;4;11,23;235,75;1/19/2019;11:43;PIX;224,52;4,761904762;11,226;8,6
912;453-33-6436;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;93,12;8;37,25;782,21;02/07/2019;10:09;Dinheiro;744,96;4,761904762;37,248;6,8
913;522-57-8364;A;Sao Paulo;Member;Homem;Acessorios de Moda;51,34;8;20,54;431,26;1/31/2019;10:00;PIX;410,72;4,761904762;20,536;7,6
914;459-45-2396;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;99,6;3;14,94;313,74;2/25/2019;18:45;Dinheiro;298,8;4,761904762;14,94;5,8
915;717-96-4189;C;Guarulhos;Normal;Mulher;Acessorios eletronicos;35,49;6;10,65;223,59;02/02/2019;12:40;Dinheiro;212,94;4,761904762;10,647;4,1
916;722-13-2115;C;Guarulhos;Member;Homem;Esportes e viagens;42,85;1;2,14;44,99;3/14/2019;15:36;Cartao de Credito;42,85;4,761904762;2,1425;9,3
917;749-81-8133;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;94,67;4;18,93;397,61;03/11/2019;12:04;Dinheiro;378,68;4,761904762;18,934;6,8
918;777-67-2495;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;68,97;3;10,35;217,26;2/22/2019;11:26;PIX;206,91;4,761904762;10,3455;8,7
919;636-98-3364;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;26,26;3;3,94;82,72;03/02/2019;12:36;PIX;78,78;4,761904762;3,939;6,3
920;246-55-6923;C;Guarulhos;Member;Mulher;Casa e estilo de vida;35,79;9;16,11;338,22;03/10/2019;15:06;Cartao de Credito;322,11;4,761904762;16,1055;5,1
921;181-82-6255;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;16,37;6;4,91;103,13;02/08/2019;10:58;Dinheiro;98,22;4,761904762;4,911;7
922;838-02-1821;C;Guarulhos;Member;Mulher;Casa e estilo de vida;12,73;2;1,27;26,73;2/22/2019;12:10;Cartao de Credito;25,46;4,761904762;1,273;5,2
923;887-42-0517;C;Guarulhos;Normal;Mulher;Esportes e viagens;83,14;7;29,1;611,08;01/10/2019;10:31;Cartao de Credito;581,98;4,761904762;29,099;6,6
924;457-12-0244;C;Guarulhos;Member;Mulher;Esportes e viagens;35,22;6;10,57;221,89;3/14/2019;13:49;PIX;211,32;4,761904762;10,566;6,5
925;226-34-0034;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;13,78;4;2,76;57,88;01/10/2019;11:10;PIX;55,12;4,761904762;2,756;9
926;321-49-7382;B;Mogi das Cruzes;Member;Homem;Esportes e viagens;88,31;1;4,42;92,73;2/15/2019;17:38;Cartao de Credito;88,31;4,761904762;4,4155;5,2
927;397-25-8725;A;Sao Paulo;Member;Mulher;Saude e beleza;39,62;9;17,83;374,41;1/13/2019;17:54;Cartao de Credito;356,58;4,761904762;17,829;6,8
928;431-66-2305;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;88,25;9;39,71;833,96;2/15/2019;20:51;Cartao de Credito;794,25;4,761904762;39,7125;7,6
929;825-94-5922;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;25,31;2;2,53;53,15;03/02/2019;19:26;PIX;50,62;4,761904762;2,531;7,2
930;641-62-7288;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;99,92;6;29,98;629,5;3/24/2019;13:33;PIX;599,52;4,761904762;29,976;7,1
931;756-93-1854;C;Guarulhos;Member;Mulher;Acessorios de Moda;83,35;2;8,34;175,04;02/02/2019;14:05;Cartao de Credito;166,7;4,761904762;8,335;9,5
932;243-55-8457;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;74,44;10;37,22;781,62;2/27/2019;11:40;PIX;744,4;4,761904762;37,22;5,1
933;458-10-8612;C;Guarulhos;Normal;Homem;Saude e beleza;64,08;7;22,43;470,99;1/20/2019;12:27;PIX;448,56;4,761904762;22,428;7,6
934;501-61-1753;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;63,15;6;18,95;397,85;01/03/2019;20:24;PIX;378,9;4,761904762;18,945;9,8
935;235-06-8510;C;Guarulhos;Member;Homem;Casa e estilo de vida;85,72;3;12,86;270,02;1/24/2019;20:59;PIX;257,16;4,761904762;12,858;5,1
936;433-08-7822;C;Guarulhos;Normal;Mulher;Saude e beleza;78,89;7;27,61;579,84;01/05/2019;19:48;PIX;552,23;4,761904762;27,6115;7,5
937;361-85-2571;A;Sao Paulo;Normal;Mulher;Esportes e viagens;89,48;5;22,37;469,77;3/30/2019;10:18;Dinheiro;447,4;4,761904762;22,37;7,4
938;131-70-8179;A;Sao Paulo;Member;Mulher;Saude e beleza;92,09;3;13,81;290,08;2/17/2019;16:27;Dinheiro;276,27;4,761904762;13,8135;4,2
939;500-02-2261;C;Guarulhos;Normal;Mulher;Alimentos e bebidas;57,29;6;17,19;360,93;3/21/2019;17:04;PIX;343,74;4,761904762;17,187;5,9
940;720-72-2436;A;Sao Paulo;Normal;Homem;Alimentos e bebidas;66,52;4;13,3;279,38;03/02/2019;18:14;PIX;266,08;4,761904762;13,304;6,9
941;702-83-5291;C;Guarulhos;Member;Homem;Acessorios de Moda;99,82;9;44,92;943,3;3/27/2019;10:43;Dinheiro;898,38;4,761904762;44,919;6,6
942;809-69-9497;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;45,68;10;22,84;479,64;1/19/2019;19:30;PIX;456,8;4,761904762;22,84;5,7
943;449-16-6770;A;Sao Paulo;Normal;Homem;Saude e beleza;50,79;5;12,7;266,65;2/19/2019;14:53;Cartao de Credito;253,95;4,761904762;12,6975;5,3
944;333-23-2632;A;Sao Paulo;Member;Homem;Saude e beleza;10,08;7;3,53;74,09;3/28/2019;20:14;Dinheiro;70,56;4,761904762;3,528;4,2
945;489-82-1237;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;93,88;7;32,86;690,02;01/05/2019;11:51;Cartao de Credito;657,16;4,761904762;32,858;7,3
946;859-97-6048;C;Guarulhos;Member;Homem;Acessorios eletronicos;84,25;2;8,43;176,93;3/26/2019;14:13;Cartao de Credito;168,5;4,761904762;8,425;5,3
947;676-10-2200;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;53,78;1;2,69;56,47;02/03/2019;20:13;PIX;53,78;4,761904762;2,689;4,7
948;373-88-1424;C;Guarulhos;Member;Homem;Casa e estilo de vida;35,81;5;8,95;188;02/06/2019;18:44;PIX;179,05;4,761904762;8,9525;7,9
949;365-16-4334;B;Mogi das Cruzes;Normal;Mulher;Alimentos e bebidas;26,43;8;10,57;222,01;2/24/2019;14:26;PIX;211,44;4,761904762;10,572;8,9
950;503-21-4385;B;Mogi das Cruzes;Member;Homem;Saude e beleza;39,91;3;5,99;125,72;2/21/2019;12:40;PIX;119,73;4,761904762;5,9865;9,3
951;305-89-2768;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;21,9;3;3,29;68,99;01/09/2019;18:43;PIX;65,7;4,761904762;3,285;4,7
952;574-80-1489;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;62,85;4;12,57;263,97;2/25/2019;13:22;PIX;251,4;4,761904762;12,57;8,7
953;784-08-0310;C;Guarulhos;Member;Mulher;Alimentos e bebidas;21,04;4;4,21;88,37;1/13/2019;13:58;Dinheiro;84,16;4,761904762;4,208;7,6
954;200-40-6154;B;Mogi das Cruzes;Member;Homem;Casa e estilo de vida;65,91;6;19,77;415,23;02/09/2019;11:45;Dinheiro;395,46;4,761904762;19,773;5,7
955;846-10-0341;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;42,57;7;14,9;312,89;01/06/2019;11:51;Dinheiro;297,99;4,761904762;14,8995;6,8
